uuid,adm4_pcode,date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en,location1.brgy_total_area
osmpa001b07,ph063022004,01/01/2017,1412.532547,0,271.8404551,664.820774,1308.301383,1336.105141,Airport (Tabucan Airport),1.0117
osmpa001b06,ph063022103,01/01/2017,100.4261977,1581.272397,0,1748.982797,1849.210353,166.5028932,Magsaysay Village,0.2994
osmpa001b05,ph063022133,01/01/2017,983.271368,3204.472509,73.32678415,3485.238264,945.7989201,1008.615737,Punong-Lapuz,0.0521
osmpa001b04,ph063022198,01/01/2017,219.7451315,2281.806981,56.08393994,2669.258117,1284.88873,100.131811,Luna (La Paz),0.1097
osmpa001b03,ph063022070,01/01/2017,407.1237065,1260.329691,32.05959592,2768.786783,1099.358604,36.89713089,Inday,0.1466
osmpa001b02,ph063022072,01/01/2017,1991.661359,3696.076488,0,3571.579778,1680.299166,1762.489366,Ingore,2.832
osmpa001b01,ph063022067,01/01/2017,1760.804243,1854.061522,953.9491283,0,1848.028047,3879.588879,Hibao-An Sur,2.1605
osmpa001a7c,ph063022104,01/01/2017,550.9014236,1598.836812,266.7174299,3432.458442,986.7774767,250.9395369,Malipayon-Delgado,0.0245
osmpa001a7b,ph063022195,01/01/2017,2032.502018,3357.076274,86.57940852,4506.13056,104.6499351,1942.776786,Zamora-Melliza,0.1539
osmpa001a7a,ph063022003,01/01/2017,665.2994254,3010.170839,233.6305327,3128.95259,1333.161725,655.2730494,Aguinaldo,0.0652
osmpa001a79,ph063022090,01/01/2017,1183.375704,2211.337197,156.6831937,3558.521612,442.1664599,821.9947237,Liberation,0.0489
osmpa0019f3,ph063022063,01/01/2017,562.9127098,2698.176761,66.39345837,2516.658507,2241.275721,221.7655044,Gustilo,0.1149
osmpa0019f2,ph063022187,01/01/2017,1399.680792,1955.103187,1449.992548,2170.365289,1952.286862,4115.610381,Ungka,0.7416
osmpa0019f1,ph063022127,01/01/2017,563.8509115,573.1803287,239.7811116,267.3025289,567.5938268,2730.98188,Phhc Block 17,0.137
osmpa0019f0,ph063022042,01/01/2017,615.0895163,2522.00423,51.76431217,3010.732415,502.1200793,438.6535905,Danao,0.1989
osmpa0019ef,ph063022055,01/01/2017,593.1878037,1622.126199,313.0897022,3488.571439,989.3659626,293.5918589,Tanza-Esperanza,0.0561
osmpa0019ee,ph063022079,01/01/2017,457.2347181,514.8957521,562.7020508,3073.938706,1325.571021,559.9880747,Kasingkasing,0.0777
osmpa0019ed,ph063022116,01/01/2017,1573.218085,2624.591299,80.40047912,4117.920969,0,1231.16194,Nonoy,0.0771
osmpa0019ec,ph063022010,01/01/2017,1692.820468,1997.829379,342.9122442,1976.640726,1705.601039,1693.056491,Balabago,2.4307
osmpa0019eb,ph063022053,01/01/2017,0,617.3703587,185.4628085,3102.682973,1504.554409,4.330877514,East Timawa,0.0647
osmpa0019ea,ph063022098,01/01/2017,1734.898394,2243.487261,0,2332.971605,2246.12704,2935.390598,M. V. Hechanova,0.8256
osmpa0019e9,ph063022105,01/01/2017,2199.315607,4312.594941,522.5291813,4693.92331,496.0038756,2217.317625,Mansaya-Lapuz,0.1597
osmpa0019e8,ph063022174,01/01/2017,48.77048864,452.3263865,0,2628.424504,1532.817448,0,Taal,0.3282
osmpa0019e7,ph063022125,01/01/2017,1114.602044,2154.838718,732.5715346,4001.297436,591.7125462,814.7574176,Rizal Palapala I,0.0201
osmpa0019e6,ph063022108,01/01/2017,481.0967807,645.3580985,398.5573975,631.1267406,650.6081251,1772.239248,Maria Cristina,0.0555
osmpa0019e5,ph063022068,01/01/2017,2726.272574,3530.27547,898.359994,3440.685027,2319.522341,2345.000959,Hinactacan,1.9748
osmpa0019e4,ph063022018,01/01/2017,999.0332055,945.4236938,198.8784405,773.1495222,951.346115,958.7705656,Benedicto (Jaro),0.1725
osmpa0019e3,ph063022048,01/01/2017,2837.098479,185.2917649,425.5241746,3205.510767,710.7440572,2932.890903,Dulonan,0.6855
osmpa0019e2,ph063022112,01/01/2017,578.3282624,1383.95411,29.33270433,1651.80299,1880.415967,321.7656256,Montinola,0.1257
osmpa0019e1,ph063022119,01/01/2017,1029.469293,95.54642683,516.5172861,2288.438125,910.431764,1046.934725,North San Jose,0.1353
osmpa0019f4,ph063022148,01/01/2017,858.2769896,2036.491104,0,3011.878248,624.8634411,495.2807088,San Agustin,0.189
osmpa0019df,ph063022199,01/01/2017,1899.484024,3167.229766,556.4328198,3028.468272,3018.708263,1527.243891,San Isidro (La Paz),0.4262
osmpa0019f5,ph063022155,01/01/2017,3088.474248,1044.662667,0,3052.54832,168.1640288,3132.503355,San Jose (Arevalo),0.6191
osmpa0019f7,ph063022032,01/01/2017,1527.719691,0,0,3591.338806,571.0374681,1671.552187,Calumpang,0.8811
osmpa001a78,ph063022100,01/01/2017,362.7383815,2710.665287,170.8071169,2860.544516,1549.807807,430.2777348,Macarthur,0.0442
osmpa001a77,ph063022089,01/01/2017,1655.187661,3543.664898,80.59745797,4153.776066,552.0646164,1636.663453,Legaspi Dela Rama,0.1168
osmpa001a76,ph063022096,01/01/2017,648.5436753,3002.031302,45.77666337,2975.414959,1632.279574,480.0620246,Lopez Jaena Sur,0.2285
osmpa001a75,ph063022136,01/01/2017,1537.380838,2582.838286,514.365886,4247.006654,290.664761,1217.961824,Rima-Rizal,0.0141
osmpa001a74,ph063022047,01/01/2017,1145.94392,3517.771047,88.16771814,3543.657692,1163.082432,1046.664262,Don Esteban-Lapuz,0.2527
osmpa001a73,ph063022191,01/01/2017,610.7966735,931.8551942,517.2770634,3500.762527,1284.15135,802.5373314,West Habog-Habog,0.0667
osmpa001a72,ph063022113,01/01/2017,1843.0579,3249.157579,84.04329179,4310.742245,0,1747.389313,Muelle Loney-Montes,0.0873
osmpa001a71,ph063022140,01/01/2017,1366.984821,2414.942244,262.0086622,3867.487486,223.0930895,1013.519878,Roxas Village,0.0382
osmpa001a70,ph063022028,01/01/2017,1003.002297,917.3154428,80.10249701,722.1168361,922.977502,1245.343355,Seminario (Burgos Jalandoni),0.0489
osmpa001a6f,ph063022026,01/01/2017,5255.724402,5744.743479,277.9835068,5810.612723,233.9472409,5678.571034,Buntatala,1.5114
osmpa001a6e,ph063022016,01/01/2017,2059.111365,2966.397182,779.3264636,2878.516294,2972.121838,1645.689878,Banuyao,0.5619
osmpa001a6d,ph063022006,01/01/2017,207.6986853,353.1676512,153.1608125,384.9287881,358.0616246,1489.213865,Arguelles,0.1224
osmpa001a6c,ph063022193,01/01/2017,1531.022246,2855.267233,324.3346396,3850.979802,320.7714531,1292.543357,Yulo-Arroyo,0.0373
osmpa001a6b,ph063022078,01/01/2017,822.8744273,694.1957104,232.2284141,468.8072069,698.1889419,1496.26487,Calubihan,0.0345
osmpa001a6a,ph063022008,01/01/2017,939.4487919,146.2159122,603.381041,2703.641016,629.5503116,986.8503294,North Avanceña,0.0975
osmpa0019fb,ph063022172,01/01/2017,498.0756209,1033.700075,771.7912671,3582.524081,1678.091239,703.6613487,South Baluarte,0.0967
osmpa0019fa,ph063022102,01/01/2017,1671.885615,2730.706247,189.0408901,3935.189727,22.59993245,1332.210798,Magsaysay,0.0723
osmpa0019f9,ph063022131,01/01/2017,611.4866412,2697.867775,250.8913924,3041.587991,506.134061,497.0972074,President Roxas,0.1974
osmpa0019f8,ph063022012,01/01/2017,1077.788665,3375.952446,186.4631062,3180.7876,1939.785857,829.7949728,Baldoza,0.3225
osmpa0019f6,ph063022165,01/01/2017,255.2589841,181.2415722,347.852089,155.2689154,177.9264214,1974.6423,Santa Rosa,0.3812
osmpa00181b,ph063022084,01/01/2017,826.3526023,1403.647585,255.724886,1202.675612,1409.252645,421.2590547,Our Lady Of Fatima,0.1906
osmpa0006f0,ph063022084,01/01/2016,826.3526023,1403.647585,255.724886,1202.675612,1409.252645,259.4927562,Our Lady Of Fatima,0.1906
osmpa0006f1,ph063022081,01/01/2016,1533.109694,3188.351167,254.0690662,3899.985635,52.68879522,1175.519248,Kauswagan,0.0434
osmpa000814,ph063022134,01/01/2016,3556.483623,1791.010294,6.151885514,5277.252918,161.7150316,3647.876601,Quezon,0.1627
osmpa000813,ph063022160,01/01/2016,524.1281337,61.65117522,0,1018.63141,1208.788211,262.5350236,San Rafael,1.593
osmpa000812,ph063022085,01/01/2016,190.5389452,2462.557001,0,2666.293438,1405.608001,348.0989287,Laguda,0.0537
osmpa000811,ph063022132,01/01/2016,1260.975236,3273.948445,281.3408504,3724.307591,178.9339199,1151.978301,Progreso-Lapuz,0.2741
osmpa000810,ph063022092,01/01/2016,1401.467833,3541.229038,392.7653999,3898.749923,752.9294469,1370.429642,Libertad-Lapuz,0.0383
osmpa00080f,ph063022054,01/01/2016,1353.963456,2905.054193,11.83687186,3613.629824,309.5026931,992.4604747,Edganzon,0.1033
osmpa00080e,ph063022179,01/01/2016,5602.430832,4880.523854,0,4939.052797,0,5184.124298,Tagbac,1.3724
osmpa00080d,ph063022176,01/01/2016,790.1732422,836.1864852,0,2180.882762,1259.989997,644.5445949,Tabucan,0.3465
osmpa000815,ph063022035,01/01/2016,166.7174689,2327.503988,434.0509798,3473.770363,1590.06726,302.5051197,Cochero,0.0588
osmpa00080c,ph063022138,01/01/2016,1613.465659,3459.747363,314.1180964,4232.66393,128.7195326,1284.187639,Rizal Ibarra,0.0291
osmpa00080a,ph063022149,01/01/2016,787.7554713,2170.152006,479.2325558,3485.405345,529.7509366,898.1083453,San Antonio,0.2179
osmpa000809,ph063022110,01/01/2016,717.5101315,2681.446763,298.7046469,3921.040989,1390.822589,890.5492918,Molo Boulevard,0.2428
osmpa000808,ph063022109,01/01/2016,5520.084846,543.4522027,485.5106593,6345.882621,1501.292739,5559.874942,Mohon,0.1506
osmpa000807,ph063022020,01/01/2016,2005.097201,4069.22904,0,4500.230194,499.132618,1944.744882,Monica Blumentritt,0.0626
osmpa000806,ph063022040,01/01/2016,1829.54771,95.04566602,0,0,101.0791442,1251.456425,Cuartero,0.2656
osmpa000805,ph063022152,01/01/2016,5344.944432,2832.151897,2323.437505,3020.873845,2826.25412,4898.923652,Hibao-An Norte,0.88
osmpa000804,ph063022015,01/01/2016,49.8299117,2013.612096,148.6248808,2355.684183,1580.946557,0,Bantud,0.1261
osmpa000803,ph063022118,01/01/2016,469.3661232,2605.844719,740.0725527,3778.409136,1353.212082,456.5493394,North Baluarte,0.1259
osmpa00080b,ph063022052,01/01/2016,231.8280212,2327.400027,485.7158545,3507.153874,1497.619691,425.8350977,East Baluarte,0.0931
osmpa00078e,ph063022137,01/01/2016,895.4871327,2925.482192,771.3824129,3881.080451,751.0684966,616.3341748,Rizal Estanzuela,0.0351
osmpa000816,ph063022029,01/01/2016,947.5432122,2982.696067,110.0565355,2792.056991,2387.70338,605.9485792,Caingin,0.2427
osmpa000818,ph063022144,01/01/2016,3795.337765,1079.650938,1623.963243,1304.634644,1075.167737,3217.841362,Sambag,1.2658
osmpa0008b1,ph063022014,01/01/2016,919.398077,3269.747243,436.0320143,3390.657461,1372.846602,910.1342111,Sinikway (Bangkerohan Lapuz),0.081
osmpa0008b0,ph063022074,01/01/2016,790.9694297,2638.295263,389.1963544,3530.280599,745.1776895,454.0590522,Jalandoni-Wilson,0.0601
osmpa0008af,ph063022034,01/01/2016,1692.978047,905.702162,71.36084089,694.3909313,911.008758,1115.323426,El 98 Castilla (Claudio Lopez),0.0161
osmpa000827,ph063022182,01/01/2016,1801.013866,686.2216826,0,466.7559131,691.5979798,1232.509941,Taytay Zone Ii,0.0576
osmpa000826,ph063022167,01/01/2016,3529.584058,1961.971017,411.2986565,5677.212835,701.7864587,3654.370215,Santo Niño Norte,0.1965
osmpa000825,ph063022196,01/01/2016,2815.897503,886.4131588,129.8896369,1101.147506,1026.631575,2621.889136,Pale Benedicto Rizal (Mandurriao),0.3526
osmpa000824,ph063022038,01/01/2016,2186.042501,4235.05346,93.42558955,4671.894713,0,2112.069996,Concepcion-Montes,0.2205
osmpa000823,ph063022122,01/01/2016,2074.243988,3795.118025,0,4414.319664,34.96582098,1734.82273,Ortiz,0.0962
osmpa000817,ph063022194,01/01/2016,3597.234672,1175.249289,0,5511.755965,145.2475238,3703.891964,Yulo Drive,0.5085
osmpa000822,ph063022150,01/01/2016,286.0332026,1986.746756,0,2996.001295,1210.441942,0,San Felix,0.0974
osmpa000820,ph063022077,01/01/2016,550.0566383,2169.583594,182.7518983,1978.198828,2175.376338,192.1256244,Jereos,0.177
osmpa00081f,ph063022099,01/01/2016,212.5372972,2188.356925,0,1984.616856,1862.873761,3.639567062,Burgos-Mabini-Plaza,0.2388
osmpa00081e,ph063022183,01/01/2016,1287.937462,3084.841262,0,2925.216095,2402.396819,1005.571641,Ticud (La Paz),1.1731
osmpa00081d,ph063022114,01/01/2016,496.6457923,1356.72447,32.42088731,1925.479978,1179.349592,97.53964538,Nabitasan,0.795
osmpa00081c,ph063022197,01/01/2016,788.5452026,2844.593078,653.349961,3823.158978,739.4970471,526.3613533,Kahirupan,0.0299
osmpa00081b,ph063022158,01/01/2016,365.3753263,1463.749064,214.824917,2695.633534,1319.228777,244.4469269,San Pedro (Molo),0.2501
osmpa00081a,ph063022164,01/01/2016,4088.783383,1209.254154,78.38449809,5385.987885,0,4148.349359,Santa Filomena,0.3493
osmpa000819,ph063022095,01/01/2016,570.1848689,2856.335958,48.78439762,2769.12153,2052.888949,299.2554343,Lopez Jaena Norte,0.1136
osmpa000821,ph063022123,01/01/2016,1404.720264,3245.819586,509.3245649,4051.770852,223.0531215,1069.299971,Osmeña,0.0313
osmpa00078d,ph063022126,01/01/2016,1285.931321,3231.353244,621.1499233,4100.961703,374.083209,976.7241011,Rizal Palapala Ii,0.028
osmpa00078c,ph063022001,01/01/2016,5223.833341,0,45.61468954,6337.608271,1060.211971,5283.32795,Santa Cruz,0.5633
osmpa00078b,ph063022025,01/01/2016,1590.756625,133.8939059,275.2541724,369.4409744,576.0688467,1107.949349,Buhang Taft North,0.3304
osmpa000704,ph063022071,01/01/2016,213.8549122,2304.456346,322.5748067,3364.023145,1420.843999,41.65471361,Infante,0.0897
osmpa000703,ph063022115,01/01/2016,1352.464642,950.4547356,417.7267635,2093.992442,896.821675,1305.589094,Navais,1.2421
osmpa000702,ph063022177,01/01/2016,3569.649895,1739.960365,1000.418342,1890.00493,1740.774483,3056.328833,Tacas,3.6503
osmpa000701,ph063022043,01/01/2016,425.6162839,2326.77258,176.5199685,3262.891958,1119.793816,70.25476202,Mabolo-Delgado,0.0524
osmpa000700,ph063022011,01/01/2016,4547.059862,3899.015576,354.219375,3956.12619,449.6827484,4131.551335,Balantang,1.9534
osmpa0006ff,ph063022181,01/01/2016,833.7421342,1567.845271,391.3533545,2887.558942,1232.974966,803.2493582,Tap-Oc,0.0601
osmpa0006fe,ph063022159,01/01/2016,731.7344566,1997.161323,64.92060695,1810.942786,2003.012998,386.0184268,San Pedro (Jaro),0.0616
osmpa0006fd,ph063022060,01/01/2016,2048.700161,2536.562772,58.01688083,3826.84019,21.51435303,2185.44483,South Fundidor,0.7899
osmpa000705,ph063022188,01/01/2016,2465.046876,4465.135987,391.7644626,4937.307294,33.78635559,2371.851073,Veterans Village,0.2329
osmpa0006fc,ph063022023,01/01/2016,4650.573312,560.2204739,41.0462163,5972.039566,405.2261458,4720.434228,Bonifacio (Arevalo),0.3728
osmpa0006fa,ph063022186,01/01/2016,344.1732613,2343.52933,321.3778626,3372.353644,1207.308517,35.32895151,Timawa Tanza Ii,0.0446
osmpa0006f9,ph063022041,01/01/2016,1122.500422,1430.137402,0,1406.780031,1435.206097,728.1849666,Cubay,1.0505
osmpa0006f8,ph063022154,01/01/2016,639.8917365,1912.096866,108.1199108,1769.512543,1989.836626,83.65889595,San Jose (Jaro),0.038
osmpa0006f7,ph063022097,01/01/2016,1387.800623,1142.996579,320.4523428,956.7160799,1148.808608,817.5929391,Luna (Jaro),0.0387
osmpa0006f6,ph063022080,01/01/2016,826.1955648,1901.609762,725.3376453,3225.429751,1007.849146,889.6768831,Katilingban,0.0484
osmpa0006f5,ph063022033,01/01/2016,4791.011874,3754.456921,477.7924271,3862.85695,1072.561561,4376.336076,Camalig,0.5585
osmpa0006f4,ph063022064,01/01/2016,2997.909487,1085.633197,411.4705964,1441.294736,1309.307176,2804.856937,Guzman-Jesena,0.8889
osmpa0006f3,ph063022189,01/01/2016,702.6193932,2194.598874,0,3063.04574,853.319494,341.8835365,Villa Anita,0.1176
osmpa0006fb,ph063022161,01/01/2016,2448.689335,644.2982047,402.943951,700.2902951,648.3315301,1882.380925,San Roque,0.0545
osmpa000706,ph063022045,01/01/2016,1660.041583,905.9171849,124.0733816,692.9471171,911.2032152,1085.539454,Desamparados,0.0271
osmpa000707,ph063022168,01/01/2016,4270.730061,159.3043402,0,6181.175709,604.9331135,4384.70998,Santo Niño Sur,0.9807
osmpa000708,ph063022069,01/01/2016,1013.782338,2694.2315,328.5210023,3511.157759,585.9023249,652.5429819,Hipodromo,0.0535
osmpa00078a,ph063022022,01/01/2016,706.0509074,2783.448213,733.137939,3784.04352,964.7663876,463.1741392,Bonifacio Tanza,0.0428
osmpa000789,ph063022201,01/01/2016,930.2671126,2106.897125,390.8224813,1925.82079,2112.801904,574.7535173,Tabuc Suba (La Paz),0.9401
osmpa000788,ph063022156,01/01/2016,1004.804131,2704.951996,0,4000.034407,795.6511619,1170.241116,San Juan,0.3183
osmpa000787,ph063022005,01/01/2016,919.398077,3211.757467,455.5180084,3390.657461,1224.446467,910.5572727,Alalasan Lapuz,0.0729
osmpa000786,ph063022021,01/01/2016,648.9696559,724.0667019,0,1045.561443,1261.488413,486.5076238,Bolilao,0.3538
osmpa000785,ph063022094,01/01/2016,1350.001887,3721.462833,88.92102214,3687.856127,767.6704453,1208.170454,Loboc-Lapuz,1.4025
osmpa000784,ph063022171,01/01/2016,2489.769188,1445.351547,240.7187831,3391.428576,487.0503671,2483.345949,So-Oc,2.2546
osmpa000783,ph063022106,01/01/2016,1049.060757,1527.53245,324.3480154,1354.125648,1533.48106,586.1686953,Marcelo H. Del Pilar,0.2982
osmpa000782,ph063022073,01/01/2016,1061.528869,3305.421528,434.7141643,3561.823592,841.9858152,1099.099458,Jalandoni Estate-Lapuz,0.1296
osmpa000781,ph063022157,01/01/2016,0,1965.095537,57.41430438,1880.700401,1821.875373,48.39566518,San Nicolas,0.1468
osmpa000780,ph063022093,01/01/2016,2508.829361,437.6943806,638.7235957,511.9071147,441.5122197,1937.586349,Lopez Jaena (Jaro),0.048
osmpa00077f,ph063022170,01/01/2016,2207.653293,876.9343846,232.6131102,862.0946183,882.0458412,1655.658244,Simon Ledesma,0.06
osmpa00077e,ph063022062,01/01/2016,1051.979519,2949.600717,490.7964024,3827.305392,565.9188844,719.6524054,Gloria,0.0235
osmpa00077d,ph063022121,01/01/2016,2299.90415,4523.328548,511.2174712,4800.126833,358.3070829,2328.391115,Obrero-Lapuz,0.3138
osmpa00077c,ph063022117,01/01/2016,1484.368631,2032.072758,0,3366.735667,0,1570.168139,North Fundidor,0.6989
osmpa00077b,ph063022139,01/01/2016,116.1630176,2462.557001,1.464766489,2548.43092,1702.906551,162.1950887,Railway,0.0664
osmpa00077a,ph063022091,01/01/2016,1850.043052,681.6046122,48.09684833,515.9099255,687.5324935,1272.212849,"Libertad, Santa Isabel",0.0458
osmpa000779,ph063022124,01/01/2016,843.9594012,1169.456653,28.55899797,1298.937376,1518.723404,271.373023,Our Lady Of Lourdes,0.2331
osmpa000709,ph063022169,01/01/2016,2251.357388,4109.556905,341.7580758,4680.367409,0,2105.407242,Santo Rosario-Duran,0.1146
osmpa0008b2,ph063022030,01/01/2016,2642.484032,1336.102297,0,2291.052835,1684.326377,2503.741937,Calahunan,1.6467
osmpa0008b3,ph063022024,01/01/2016,3751.493912,3045.865366,0,3066.254649,1612.369528,3338.224562,Buhang,1.3994
osmpa0008b4,ph063022199,01/01/2016,1899.484024,3167.229766,556.4328198,3028.468272,3018.708263,1546.683678,San Isidro (La Paz),0.4262
osmpa0008b5,ph063022175,01/01/2016,1565.364778,741.637335,0,826.8584155,744.8751164,1062.712188,Tabuc Suba (Jaro),1.2941
osmpa0009d0,ph063022007,01/01/2016,1664.384425,3449.605453,77.81731563,4037.230473,20.69712954,1466.549341,Arsenal Aduana,0.0773
osmpa0009cf,ph063022120,01/01/2016,2472.539542,701.1573694,196.1734989,1609.70848,1628.87189,2315.751078,Oñate De Leon,0.5055
osmpa0009ce,ph063022017,01/01/2016,531.7436735,2674.374895,658.8028665,3712.861737,842.8346297,373.5196662,Baybay Tanza,0.2543
osmpa0009cd,ph063022135,01/01/2016,2690.841952,1709.113509,356.8555528,1718.828044,1713.597216,2236.289348,Quintin Salas,0.8159
osmpa0009cc,ph063022200,01/01/2016,1206.055492,3018.962233,350.9920964,3841.405899,400.9374067,859.811441,San Jose (City Proper),0.0304
osmpa00095d,ph063022050,01/01/2016,2492.318903,0,473.1766043,63.93856894,0,1914.492222,Dungon A,0.2111
osmpa00095c,ph063022086,01/01/2016,5470.464498,3930.928953,848.5314151,4071.856537,898.5153372,5036.047072,Lanit,2.4507
osmpa00095b,ph063022101,01/01/2016,53.36796234,2183.722719,0,1979.39876,1970.10702,0,Magdalo,0.1045
osmpa0009d1,ph063022192,01/01/2016,20.44002938,2139.750258,305.9796285,3352.274104,1521.006901,102.4445377,West Timawa,0.1052
osmpa00095a,ph063022087,01/01/2016,1552.389234,3812.456717,229.3690321,4043.33955,146.7206254,1562.681178,Lapuz Norte,0.3448
osmpa000958,ph063022129,01/01/2016,457.2347181,1923.844468,543.4745175,3191.301164,1253.251369,556.5050632,Poblacion Molo,0.066
osmpa000957,ph063022019,01/01/2016,4464.340803,4344.173049,0,4343.858227,902.5998653,4071.399791,Bito-On,1.6052
osmpa000956,ph063022056,01/01/2016,2016.499716,399.2659783,109.4986294,275.2905398,404.9698717,1438.231499,Fajardo,0.0566
osmpa000955,ph063022076,01/01/2016,736.0011359,1883.64638,74.40326901,1706.702647,1926.177764,193.8671882,Javellana,0.0294
